,Target_Salary,Target_Satisfied,LOAN_AMT,Business Title,Civil Service Title,Division/Work Unit,FormalEducation,DevType,HopeFiveYears,Age,purpose,title,dti,earliest_cr_line,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,emp_length,UndergradMajor_0,UndergradMajor_1,UndergradMajor_2,UndergradMajor_3,UndergradMajor_4,CompanySize_0,CompanySize_1,CompanySize_2,CompanySize_3,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,YearsCodingProf_0,YearsCodingProf_1,YearsCodingProf_2,YearsCodingProf_3,YearsCodingProf_4,JobSearchStatus_0,JobSearchStatus_1,JobSearchStatus_2,LastNewJob_0,LastNewJob_1,LastNewJob_2,LastNewJob_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,AgreeDisagree1_0,AgreeDisagree1_1,AgreeDisagree1_2,AgreeDisagree1_3,term_0,term_1,loan_status_0,loan_status_1,loan_status_2,loan_status_3
2038,15.5,1,0.2222222222222222,15.500006043081688,0.19230769230769232,0.125,57805.34133826818,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,20.47,0.125,0.2328767123287671,3997.7,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2039,15.5,0,0.1782178217821782,15.500006043081688,0.19230769230769232,0.125,57805.34133826818,0.20444444444444446,0.2549800796812749,0.20021762785636563,0.15877437325905291,0.16165951359084407,21.67,0.3076923076923077,0.22297297297297297,498.31,0.22289156626506024,0.21344902386117137,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2040,15.5,0,0.19117647058823528,15.500006043081688,0.19230769230769232,0.125,60159.29066666667,0.0967741935483871,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,15.9,0.2222222222222222,0.22058823529411764,25395.82,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2041,15.5,0,0.18617021276595744,15.500006043081688,0.19230769230769232,0.25,54698.59467692308,0.228310502283105,0.22370617696160267,0.22202327663384064,0.15877437325905291,0.16165951359084407,24.8,0.1875,0.1206896551724138,329.67,0.23809523809523808,0.21344902386117137,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
2042,15.5,1,0.42857142857142855,15.500006043081688,0.19230769230769232,0.25,58530.07004632452,0.228310502283105,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,9.53,0.2,0.22916666666666666,2005.33,0.20689655172413793,0.21344902386117137,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2043,15.5,1,0.1782178217821782,15.500006043081688,0.19230769230769232,0.25,57805.34133826818,0.125,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,16.22,0.17647058823529413,0.16666666666666666,634.39,0.25,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
2044,15.5,0,0.15151515151515152,15.500006043081688,0.19230769230769232,0.25,58530.07004632452,0.24444444444444444,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,10.9,0.0,0.23943661971830985,8036.8,0.2,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2045,15.5,0,0.3888888888888889,15.500006043081688,0.19230769230769232,0.0,57805.34133826818,0.0,0.22370617696160267,0.22202327663384064,0.18120805369127516,0.18439716312056736,12.26,0.0,0.22058823529411764,3995.51,0.25806451612903225,0.21344902386117137,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2046,15.5,0,0.14285714285714285,15.500006043081688,0.19230769230769232,0.0,61703.59531396649,0.2,0.22370617696160267,0.2032967032967033,0.219526285384171,0.2213066509711595,10.71,0.4,0.2413793103448276,357.0,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1
2047,80000.0,0,0.21674876847290642,74326.44937113693,0.3333333333333333,0.16666666666666666,60416.3413122257,0.0,0.19616204690831557,0.20021762785636563,0.2375,0.23717948717948717,18.15,0.26666666666666666,0.2028985507246377,5395.33,0.13157894736842105,0.21344902386117137,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2048,80000.0,0,0.15555555555555556,74326.44937113693,0.3333333333333333,0.16666666666666666,57805.34133826818,0.228310502283105,0.2006880733944954,0.22202327663384064,0.18120805369127516,0.18439716312056736,7.42,0.4444444444444444,0.2537313432835821,7656.84,0.22289156626506024,0.21344902386117137,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2049,86346.0,0,0.2222222222222222,78965.74711112294,0.0,0.0,58530.07004632452,0.0,0.2549800796812749,0.20665083135391923,0.219526285384171,0.2213066509711595,20.9,0.2222222222222222,0.22297297297297297,956.26,0.22289156626506024,0.21344902386117137,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2050,86346.0,0,0.15555555555555556,78965.74711112294,0.0,0.0,57805.34133826818,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,27.32,0.2,0.2109375,453.84,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
2051,45000.0,0,0.5,48739.39911908676,0.2318840579710145,0.0,58530.07004632452,0.0,0.22370617696160267,0.22202327663384064,0.15877437325905291,0.16165951359084407,25.84,0.3333333333333333,0.125,7753.98,0.125,0.21344902386117137,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2052,45000.0,0,0.17647058823529413,48739.39911908676,0.2318840579710145,0.0,58530.07004632452,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,2.24,0.3333333333333333,0.15625,11210.33,0.21875,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2053,90000.0,1,0.2916666666666667,73383.21314039495,0.21428571428571427,0.5,59868.504285592724,0.25,0.19616204690831557,0.20021762785636563,0.18120805369127516,0.18439716312056736,16.73,0.3333333333333333,0.328125,64.35,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
2054,90000.0,0,0.2727272727272727,73383.21314039495,0.21428571428571427,0.5,58530.07004632452,0.16666666666666666,0.2549800796812749,0.22202327663384064,0.219526285384171,0.2213066509711595,18.23,0.2727272727272727,0.328125,8000.39,0.2903225806451613,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2055,56990.0,0,0.2721518987341772,57504.79147686052,0.2926829268292683,0.25,58530.07004632452,0.0,0.21975806451612903,0.2032967032967033,0.219526285384171,0.2213066509711595,21.75,0.0,0.2641509433962264,6947.65,0.2128982128982129,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2056,56990.0,0,0.0,57504.79147686052,0.2926829268292683,0.25,58530.07004632452,0.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,20.83,0.0,0.21830985915492956,372.7,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2057,36677.0,0,0.15555555555555556,43579.877538611865,0.2638888888888889,0.0,60416.3413122257,0.0,0.2549800796812749,0.2032967032967033,0.219526285384171,0.2213066509711595,9.04,0.5,0.22297297297297297,621.74,0.2128982128982129,0.21344902386117137,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2058,164104.0,0,0.25,58904.13979385607,0.22807017543859648,0.16666666666666666,58530.07004632452,0.2727272727272727,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,20.74,0.0,0.3709677419354839,3142.28,0.23157894736842105,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2059,56990.0,1,0.3333333333333333,57080.779751107555,0.42857142857142855,0.3333333333333333,60416.3413122257,0.2,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,19.67,0.25,0.2692307692307692,4070.08,0.23157894736842105,0.21344902386117137,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2060,56990.0,0,0.4,57080.779751107555,0.42857142857142855,0.3333333333333333,60416.3413122257,0.25,0.22370617696160267,0.20665083135391923,0.219526285384171,0.2213066509711595,20.6,0.2,0.21830985915492956,62.69,0.2128982128982129,0.21344902386117137,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2061,73305.0,0,0.2721518987341772,69432.01218720905,0.13253012048192772,0.0,61703.59531396649,0.18181818181818182,0.21975806451612903,0.20665083135391923,0.219526285384171,0.2213066509711595,14.85,0.2,0.3709677419354839,407.19,0.2128982128982129,0.21344902386117137,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2062,73305.0,0,0.0,69432.01218720905,0.13253012048192772,0.0,58530.07004632452,0.16216216216216217,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,27.75,0.0,0.16346153846153846,776.5,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2063,140000.0,0,0.0,118189.96408893724,0.14705882352941177,0.25,60416.3413122257,0.228310502283105,0.17142857142857143,0.20665083135391923,0.219526285384171,0.2213066509711595,26.03,0.1875,0.21830985915492956,384.15,0.2128982128982129,0.21344902386117137,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2064,140000.0,0,0.18617021276595744,118189.96408893724,0.14705882352941177,0.25,58530.07004632452,0.20444444444444446,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,13.01,0.26666666666666666,0.2028985507246377,7302.39,0.13157894736842105,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
2065,65731.0,0,0.21052631578947367,58904.13979385607,0.2,0.0,58530.07004632452,0.0,0.2549800796812749,0.20021762785636563,0.219526285384171,0.2213066509711595,9.05,0.2,0.22580645161290322,10363.82,0.20689655172413793,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2066,85000.0,0,0.16666666666666666,77981.74226428696,0.125,0.4,58530.07004632452,0.0,0.21975806451612903,0.20665083135391923,0.15877437325905291,0.16165951359084407,18.99,0.5,0.21153846153846154,1377.66,0.2128982128982129,0.21344902386117137,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2067,85000.0,1,0.23232323232323232,77981.74226428696,0.125,0.4,57805.34133826818,1.0,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,27.94,0.23529411764705882,0.16346153846153846,320.4,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2068,85000.0,0,0.0,77981.74226428696,0.125,0.25,60416.3413122257,0.16666666666666666,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,19.31,0.21052631578947367,0.2692307692307692,1324.96,0.22784810126582278,0.21344902386117137,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2069,85000.0,0,0.19117647058823528,77981.74226428696,0.125,0.25,58530.07004632452,0.0,0.17142857142857143,0.1935483870967742,0.15877437325905291,0.16165951359084407,16.24,0.2222222222222222,0.22297297297297297,1088.44,0.22784810126582278,0.21344902386117137,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2070,95522.0,0,0.1782178217821782,85673.94062863186,0.17307692307692307,0.2,58530.07004632452,0.2222222222222222,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,21.67,0.13333333333333333,0.22297297297297297,735.34,0.25806451612903225,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2071,95522.0,0,0.125,85673.94062863186,0.17307692307692307,0.2,57805.34133826818,0.2,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,32.29,0.2,0.22297297297297297,173.44,0.22784810126582278,0.21344902386117137,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
2072,56990.0,0,0.24390243902439024,57504.79147686052,0.3076923076923077,0.0,58530.07004632452,0.20444444444444446,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,13.69,0.2777777777777778,0.2028985507246377,7915.89,0.13157894736842105,0.21344902386117137,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2073,56990.0,0,0.19753086419753085,57504.79147686052,0.3076923076923077,0.0,57805.34133826818,0.0967741935483871,0.2549800796812749,0.22202327663384064,0.18120805369127516,0.18439716312056736,10.29,0.07142857142857142,0.16346153846153846,207.19,0.25806451612903225,0.21344902386117137,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2074,277.04,0,0.22580645161290322,16044.295549360198,0.0,0.0,58530.07004632452,0.14285714285714285,0.18902439024390244,0.20021762785636563,0.15877437325905291,0.16165951359084407,12.75,0.17647058823529413,0.16346153846153846,250.33,0.2463768115942029,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
2075,277.04,0,0.0,16044.295549360198,0.0,0.0,61703.59531396649,0.2,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,26.82,0.2,0.328125,158.91,0.12244897959183673,0.21344902386117137,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
2076,27.1434,0,0.15555555555555556,15861.606496159728,0.0,0.0,58530.07004632452,0.228310502283105,0.2006880733944954,0.2032967032967033,0.15877437325905291,0.16165951359084407,31.78,0.2727272727272727,0.20408163265306123,19821.37,0.0,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2077,27.1434,0,0.2916666666666667,15861.606496159728,0.0,0.0,58530.07004632452,0.22695035460992907,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,3.32,0.07692307692307693,0.22297297297297297,66.39,0.22784810126582278,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2078,0.0,1,0.21674876847290642,58904.13979385607,0.4,0.6666666666666666,58530.07004632452,0.25,0.2549800796812749,0.22202327663384064,0.2909090909090909,0.2909090909090909,0.62,0.3,0.21830985915492956,0.86,0.22289156626506024,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2079,57720.0,0,0.2608695652173913,56274.30303030306,0.24444444444444444,0.2,58530.07004632452,0.0,0.13333333333333333,0.22202327663384064,0.15877437325905291,0.16165951359084407,32.87,0.1,0.21830985915492956,0.26,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2080,57720.0,0,0.16666666666666666,56274.30303030306,0.24444444444444444,0.2,60416.3413122257,0.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,34.32,0.0,0.22807017543859648,839.62,0.2,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2081,56990.0,0,0.0,66603.45575048833,0.22807017543859648,0.0,57805.34133826818,0.125,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,22.59,0.0,0.140625,20172.97,0.2222222222222222,0.21344902386117137,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2082,77131.0,0,0.0,72229.04230904745,0.25,0.1,57805.34133826818,0.0,0.17142857142857143,0.30434782608695654,0.219526285384171,0.2213066509711595,10.37,0.3333333333333333,0.2328767123287671,545.76,0.08823529411764706,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
2083,77131.0,1,0.5,72229.04230904745,0.25,0.1,58530.07004632452,0.20444444444444446,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,27.14,0.14285714285714285,0.22297297297297297,208.25,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2084,82008.0,0,0.21674876847290642,75794.41499702598,0.13253012048192772,0.0,57805.34133826818,0.228310502283105,0.19616204690831557,0.20021762785636563,0.219526285384171,0.2213066509711595,37.42,0.2777777777777778,0.23943661971830985,508.6,0.23157894736842105,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
2085,82008.0,0,0.15555555555555556,75794.41499702598,0.13253012048192772,0.0,58530.07004632452,0.0,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,30.32,0.21428571428571427,0.10256410256410256,6773.59,0.16981132075471697,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2086,79620.0,1,0.2721518987341772,74048.64711125754,0.21428571428571427,0.21875,58530.07004632452,0.3333333333333333,0.17142857142857143,0.2032967032967033,0.15877437325905291,0.16165951359084407,28.36,0.3,0.1875,51.45,0.2463768115942029,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2087,79620.0,0,0.18604651162790697,74048.64711125754,0.21428571428571427,0.21875,61481.01478260869,0.0,0.22370617696160267,0.20021762785636563,0.219526285384171,0.2213066509711595,20.65,0.25,0.3709677419354839,8036.67,0.23157894736842105,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2088,80000.0,0,0.19753086419753085,78999.51040929175,0.2830188679245283,0.25,58530.07004632452,0.0,0.22370617696160267,0.22202327663384064,0.2909090909090909,0.2909090909090909,11.83,0.07142857142857142,0.140625,3584.86,0.2128982128982129,0.21344902386117137,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2089,80000.0,0,0.0,78999.51040929175,0.2830188679245283,0.25,57805.34133826818,0.2,0.18902439024390244,0.20021762785636563,0.219526285384171,0.2213066509711595,22.62,0.4117647058823529,0.21830985915492956,1978.0,0.2128982128982129,0.21344902386117137,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1
2090,80000.0,0,0.5,78999.51040929175,0.5,0.25,58530.07004632452,0.228310502283105,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,11.85,0.3076923076923077,0.17073170731707318,20354.36,0.13157894736842105,0.21344902386117137,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2091,80000.0,1,0.2916666666666667,78999.51040929175,0.5,0.25,58530.07004632452,0.5,0.2006880733944954,0.20665083135391923,0.38461538461538464,0.38461538461538464,33.0,0.17647058823529413,0.3709677419354839,465.92,0.2463768115942029,0.21344902386117137,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2092,31573.0,0,0.22580645161290322,38923.47558382169,0.3,0.5,58530.07004632452,0.228310502283105,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,15.71,0.17647058823529413,0.22297297297297297,252.23,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2093,31573.0,1,0.18617021276595744,38923.47558382169,0.3,0.5,57805.34133826818,0.125,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,19.22,0.18518518518518517,0.16346153846153846,331.91,0.2128982128982129,0.21344902386117137,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2094,31573.0,0,0.0,23716.586894900553,0.3,0.5,58530.07004632452,0.228310502283105,0.22370617696160267,0.22202327663384064,0.219526285384171,0.2213066509711595,19.51,0.2,0.18518518518518517,372.98,0.2,0.21344902386117137,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
2095,31573.0,1,0.3,23716.586894900553,0.3,0.5,57805.34133826818,0.228310502283105,0.22370617696160267,0.22202327663384064,0.29411764705882354,0.29411764705882354,19.11,0.3333333333333333,0.22297297297297297,84.58,0.2128982128982129,0.21344902386117137,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2096,31573.0,1,0.3888888888888889,23716.586894900553,0.3,0.5,57805.34133826818,0.20444444444444446,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,15.64,0.4,0.16346153846153846,355.88,0.22784810126582278,0.21344902386117137,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2097,31573.0,0,0.18617021276595744,23716.586894900553,0.3,0.5,61481.01478260869,0.0,0.2006880733944954,0.2032967032967033,0.219526285384171,0.2213066509711595,4.62,0.0,0.22297297297297297,315.6,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2098,49916.0,1,0.5,50342.27037796566,0.25,0.1875,58530.07004632452,1.0,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,29.03,0.5,0.20408163265306123,9772.79,0.23157894736842105,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2099,49916.0,0,0.22580645161290322,50342.27037796566,0.25,0.1875,57805.34133826818,0.125,0.2006880733944954,0.22202327663384064,0.15877437325905291,0.16165951359084407,24.14,0.07142857142857142,0.140625,4726.17,0.2128982128982129,0.21344902386117137,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2100,79620.0,0,0.2721518987341772,74048.64711125754,0.21428571428571427,0.25,57805.34133826818,0.0,0.21975806451612903,0.22202327663384064,0.219526285384171,0.2213066509711595,19.33,0.38461538461538464,0.2,2198.34,0.2463768115942029,0.21344902386117137,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2101,79620.0,1,0.25,74048.64711125754,0.21428571428571427,0.25,58530.07004632452,0.3333333333333333,0.2006880733944954,0.20665083135391923,0.219526285384171,0.2213066509711595,10.11,0.5,0.2537313432835821,412.4,0.2191780821917808,0.21344902386117137,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2102,58152.0,0,0.0,58904.13979385607,0.24324324324324326,0.10526315789473684,58530.07004632452,0.18181818181818182,0.2006880733944954,0.22202327663384064,0.219526285384171,0.2213066509711595,20.54,0.0,0.16666666666666666,600.13,0.25,0.21344902386117137,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
